"dpIDofFrom","from","to","joinFields"
"NEON.DOM.SITE.DP1.00013.001","wdp_chemLab",,
"NEON.DOM.SITE.DP1.00013.001","wdp_collection","wdp_collectionChem",
"NEON.DOM.SITE.DP1.00013.001","wdp_collectionChem","wdp_chemLab",
"NEON.DOM.SITE.DP1.00038.001","wdi_collection","wdi_collectionIso",
"NEON.DOM.SITE.DP1.00038.001","wdi_collection","wdi_collectionIsoTest",
"NEON.DOM.SITE.DP1.00038.001","wdi_collectionIso",,
"NEON.DOM.SITE.DP1.00038.001","wdi_collectionIsoTest","wdi_isoPerSample",
"NEON.DOM.SITE.DP1.00038.001","wdi_isoPerSample",,
"NEON.DOM.SITE.DP1.00096.001","mgp_perarchivesample",,
"NEON.DOM.SITE.DP1.00096.001","mgp_perbiogeosample",,
"NEON.DOM.SITE.DP1.00096.001","mgp_perbulksample",,
"NEON.DOM.SITE.DP1.00096.001","mgp_perhorizon","mgp_perarchivesample",
"NEON.DOM.SITE.DP1.00096.001","mgp_perhorizon","mgp_perbiogeosample",
"NEON.DOM.SITE.DP1.00096.001","mgp_perhorizon","mgp_perbulksample",
"NEON.DOM.SITE.DP1.00097.001","mgc_perarchivesample",,
"NEON.DOM.SITE.DP1.00097.001","mgc_perbiogeosample",,
"NEON.DOM.SITE.DP1.00097.001","mgc_perhorizon","mgc_perarchivesample",
"NEON.DOM.SITE.DP1.00097.001","mgc_perhorizon","mgc_perbiogeosample",
"NEON.DOM.SITE.DP1.00097.001","mgc_permegapit","mgc_perhorizon",
"NEON.DOM.SITE.DP1.00101.001","dpm_field","dpm_lab",
"NEON.DOM.SITE.DP1.00101.001","dpm_lab",,
"NEON.DOM.SITE.DP1.10003.001","brd_countdata",,
"NEON.DOM.SITE.DP1.10003.001","brd_perpoint","brd_countdata",
"NEON.DOM.SITE.DP1.10003.001","brd_personnel",,
"NEON.DOM.SITE.DP1.10003.001","brd_references",,
"NEON.DOM.SITE.DP1.10008.001","spc_biogeochem","????",
"NEON.DOM.SITE.DP1.10010.001","cdw_fieldtally",,
"NEON.DOM.SITE.DP1.10014.001","cdw_densitydisk",,
"NEON.DOM.SITE.DP1.10014.001","cdw_densitylog","cdw_densitydisk",
"NEON.DOM.SITE.DP1.10017.001","dhp_perimagefile",,
"NEON.DOM.SITE.DP1.10017.001","dhp_perplot","dhp_perimagefile",
"NEON.DOM.SITE.DP1.10020.001","bet_BOLDcollectionData",,
"NEON.DOM.SITE.DP1.10020.001","bet_BOLDspecimenDetails",,
"NEON.DOM.SITE.DP1.10020.001","bet_BOLDtaxonomy",,
"NEON.DOM.SITE.DP1.10020.001","bet_BOLDvoucherInfo",,
"NEON.DOM.SITE.DP1.10022.001","bet_archivepooling",,
"NEON.DOM.SITE.DP1.10022.001","bet_expertTaxonomistIDProcessed",,
"NEON.DOM.SITE.DP1.10022.001","bet_expertTaxonomistIDRaw",,
"NEON.DOM.SITE.DP1.10022.001","bet_fielddata",,
"NEON.DOM.SITE.DP1.10022.001","bet_parataxonomistID",,
"NEON.DOM.SITE.DP1.10022.001","bet_sorting",,
"NEON.DOM.SITE.DP1.10023.001","hbp_massdata",,
"NEON.DOM.SITE.DP1.10023.001","hbp_perbout","hbp_massdata",
"NEON.DOM.SITE.DP1.10026.001","cfc_carbonNitrogen",,
"NEON.DOM.SITE.DP1.10026.001","cfc_chemistrySubsampling","cfc_elements",
"NEON.DOM.SITE.DP1.10026.001","cfc_chemistrySubsampling","cfc_lignin",
"NEON.DOM.SITE.DP1.10026.001","cfc_chemistrySubsampling","cfc_carbonNitrogen",
"NEON.DOM.SITE.DP1.10026.001","cfc_chlorophyll",,
"NEON.DOM.SITE.DP1.10026.001","cfc_chlorophyllParameters",,
"NEON.DOM.SITE.DP1.10026.001","cfc_chlorophyllSummary",,
"NEON.DOM.SITE.DP1.10026.001","cfc_elements",,
"NEON.DOM.SITE.DP1.10026.001","cfc_elementsSummary",,
"NEON.DOM.SITE.DP1.10026.001","cfc_fieldData","cfc_LMA",
"NEON.DOM.SITE.DP1.10026.001","cfc_fieldData","cfc_chemistrySubsampling",
"NEON.DOM.SITE.DP1.10026.001","cfc_fieldData","cfc_chlorophyll",
"NEON.DOM.SITE.DP1.10026.001","cfc_lignin",,
"NEON.DOM.SITE.DP1.10026.001","cfc_LMA",,
"NEON.DOM.SITE.DP1.10031.001","lig_externalSummary"
"NEON.DOM.SITE.DP1.10031.001","ltr_litterCarbonNitrogen"
"NEON.DOM.SITE.DP1.10031.001","ltr_litterLignin"
"NEON.DOM.SITE.DP1.10033.001","ltr_chemistrySubsampling"
"NEON.DOM.SITE.DP1.10033.001","ltr_fielddata"
"NEON.DOM.SITE.DP1.10033.001","ltr_massdata"
"NEON.DOM.SITE.DP1.10033.001","ltr_pertrap"
"NEON.DOM.SITE.DP1.10035.001","bry_productivity"
"NEON.DOM.SITE.DP1.10038.001","mos_BOLDcollectionData"
"NEON.DOM.SITE.DP1.10038.001","mos_BOLDspecimenDetails"
"NEON.DOM.SITE.DP1.10038.001","mos_BOLDtaxonomy"
"NEON.DOM.SITE.DP1.10038.001","mos_BOLDvoucherInfo"
"NEON.DOM.SITE.DP1.10041.001","mos_pathogenpooling"
"NEON.DOM.SITE.DP1.10041.001","mos_pathogenresults"
"NEON.DOM.SITE.DP1.10043.001","mos_archivepooling"
"NEON.DOM.SITE.DP1.10043.001","mos_barcoding"
"NEON.DOM.SITE.DP1.10043.001","mos_expertTaxonomistIDProcessed"
"NEON.DOM.SITE.DP1.10043.001","mos_expertTaxonomistIDRaw"
"NEON.DOM.SITE.DP1.10043.001","mos_sorting"
"NEON.DOM.SITE.DP1.10043.001","mos_trapping"
"NEON.DOM.SITE.DP1.10045.001","nst_perindividual"
"NEON.DOM.SITE.DP1.10047.001","spc_bulkdensity"
"NEON.DOM.SITE.DP1.10047.001","spc_particlesize"
"NEON.DOM.SITE.DP1.10047.001","spc_perhorizon"
"NEON.DOM.SITE.DP1.10047.001","spc_perplot"
"NEON.DOM.SITE.DP1.10053.001","cfc_foliarStableIsotopes"
"NEON.DOM.SITE.DP1.10055.001","phe_perindividual"
"NEON.DOM.SITE.DP1.10055.001","phe_perindividualperyear"
"NEON.DOM.SITE.DP1.10055.001","phe_statusintensity"
"NEON.DOM.SITE.DP1.10058.001","div_10m2Data100m2Data"
"NEON.DOM.SITE.DP1.10058.001","div_1m2Data"
"NEON.DOM.SITE.DP1.10058.001","div_geneticarchive"
"NEON.DOM.SITE.DP1.10058.001","div_voucher"
"NEON.DOM.SITE.DP1.10064.001","rpt_bloodtesting"
"NEON.DOM.SITE.DP1.10066.001","mpr_perdepthincrement"
"NEON.DOM.SITE.DP1.10066.001","mpr_perpitprofile"
"NEON.DOM.SITE.DP1.10066.001","mpr_perrootsample"
"NEON.DOM.SITE.DP1.10067.001","bbc_chemistryPooling"
"NEON.DOM.SITE.DP1.10067.001","bbc_dilution"
"NEON.DOM.SITE.DP1.10067.001","bbc_percore"
"NEON.DOM.SITE.DP1.10067.001","bbc_rootmass"
"NEON.DOM.SITE.DP1.10072.001","mam_perplotnight"
"NEON.DOM.SITE.DP1.10072.001","mam_pertrapnight"
"NEON.DOM.SITE.DP1.10072.001","mam_voucher"
"NEON.DOM.SITE.DP1.10076.001","mam_BOLDcollectionData"
"NEON.DOM.SITE.DP1.10076.001","mam_BOLDspecimenDetails"
"NEON.DOM.SITE.DP1.10076.001","mam_BOLDtaxonomy"
"NEON.DOM.SITE.DP1.10076.001","mam_BOLDvoucherInfo"
"NEON.DOM.SITE.DP1.10078.001","bgc_CNiso_externalSummary"
"NEON.DOM.SITE.DP1.10078.001","sls_soilChemistry"
"NEON.DOM.SITE.DP1.10080.001","ntr_externalLab"
"NEON.DOM.SITE.DP1.10080.001","ntr_externalSummary"
"NEON.DOM.SITE.DP1.10080.001","ntr_internalLab"
"NEON.DOM.SITE.DP1.10080.001","ntr_internalLabBlanks"
"NEON.DOM.SITE.DP1.10081.001","mcc_soilTaxonTableMetadata_16S"
"NEON.DOM.SITE.DP1.10081.001","mcc_soilTaxonTableMetadata_ITS"
"NEON.DOM.SITE.DP1.10081.001","mcc_taxonTableLabSummary"
"NEON.DOM.SITE.DP1.10086.001","sls_bgcSubsampling"
"NEON.DOM.SITE.DP1.10086.001","sls_metagenomicsPooling"
"NEON.DOM.SITE.DP1.10086.001","sls_soilCoreCollection"
"NEON.DOM.SITE.DP1.10086.001","sls_soilMoisture"
"NEON.DOM.SITE.DP1.10086.001","sls_soilpH"
"NEON.DOM.SITE.DP1.10092.001","tck_pathogen"
